Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
have	Eng	O	60.11	28.54	-0.8	59.31
the	Eng	O	60.83	27.05	-0.8	60.03
same	Eng	O	49.13	34.36	-0.8	48.330000000000005
problem	Eng	O	61.57	35.15	-0.8	60.77
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
my	Eng	O/ORG	41.2	20.91	-0.8	40.400000000000006
native	Eng	O/ORG	49.28	27.84	-0.8	48.480000000000004
language	Eng	O/ORG	47.03	20.35	-0.8	46.230000000000004
is	Eng	O/ORG	44.66	21.08	-0.8	43.86
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
