Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
When	Eng	O	56.49	15.56	-0.8	55.690000000000005
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
20	Num	O	N/A	N/A	N/A	N/A
years	Eng	O	60.3	9.69	-0.8	59.5
old	Eng	O	41.25	14.3	-0.8	40.45
son	Eng	O	41.69	40.73	-0.8	40.89
said	Eng	O	47.81	17.28	-0.8	47.010000000000005
“	Punct	O	N/A	N/A	N/A	N/A
mi	Spn	O	18.08	38.03	-2.38	35.65
teléfono	Spn	O	20.87	52.91	-1.01	51.9
está	Spn	O	1.58	51.24	-1.01	50.230000000000004
morido	Spn	O	23.81	43.99	-1.01	42.980000000000004
”	Punct	O	N/A	N/A	N/A	N/A
instead	Eng	O	54.64	19.76	-2.38	52.26
of	Eng	O	45.37	12.91	-0.8	44.57
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
phone	Eng	O	45.13	16.3	-0.8	44.330000000000005
is	Eng	O	44.66	21.08	-0.8	43.86
dead	Eng	O	40.09	22.17	-0.8	39.290000000000006
.	Punct	O	N/A	N/A	N/A	N/A
😳	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
🥰	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
