Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
bruh	Eng	O/ORG	24.79	11.39	-0.8	23.99
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
thought	Eng	O/ORG	72.78	5.82	-0.8	71.98
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
was	Eng	O/ORG	51.72	16.52	-0.8	50.92
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
no	Spn	O	39.04	44.89	-2.38	42.51
sabo	Spn	O	16.37	33.68	-1.01	32.67
kid	Eng	O/ORG	38.19	9.68	-2.38	35.809999999999995
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
after	Eng	O/ORG	50.9	25.22	-0.8	50.1
looking	Eng	O/ORG	64.13	19.06	-0.8	63.33
at	Eng	O/ORG	43.35	13.78	-0.8	42.550000000000004
this	Eng	O/ORG	59.86	22.07	-0.8	59.06
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
might	Eng	O/ORG	54.43	16.79	-0.8	53.63
be	Eng	O/ORG	42.62	20.92	-0.8	41.82
fluent	Eng	O/ORG	36.56	9.44	-0.8	35.760000000000005
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
