Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
The	Eng	O/ORG	60.83	27.05	-0.8	60.03
ppppPerron	Spn	O/ORG	7.88	14.27	-2.38	11.89
😅	Punct	O	N/A	N/A	N/A	N/A
😅	Punct	O	N/A	N/A	N/A	N/A
its	Eng	O/ORG	40.87	11.62	-2.38	38.489999999999995
just	Eng	O/ORG	56.89	16.33	-0.8	56.09
funny	Eng	O/ORG	44.71	19.74	-0.8	43.910000000000004
🤣	Punct	O	N/A	N/A	N/A	N/A
🤣	Punct	O	N/A	N/A	N/A	N/A
🤣	Punct	O	N/A	N/A	N/A	N/A
im	Eng	O/ORG	20.85	11.84	-0.8	20.05
dying	Eng	O/ORG	41.01	9.16	-0.8	40.21
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
laughter	Eng	O/ORG	51.57	21.13	-0.8	50.77
😅	Punct	O	N/A	N/A	N/A	N/A
😅	Punct	O	N/A	N/A	N/A	N/A
😅	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
