Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Parquear	Spn	O	25.94	39.29	-2.38	36.91
and	Eng	O	58.08	26.56	-2.38	55.699999999999996
cachar	Spn	O	17.04	37.27	-2.38	34.89
are	Eng	O	50.46	30.0	-2.38	48.08
also	Eng	O	46.43	25.86	-0.8	45.63
used	Eng	O	48.97	21.24	-0.8	48.17
in	Eng	O	45.41	25.29	-0.8	44.61
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
