Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Thank	Eng	O	53.77	16.35	-0.8	52.970000000000006
u	Eng	O	15.23	13.34	-0.8	14.43
thank	Eng	O	53.77	16.35	-0.8	52.970000000000006
u	Eng	O	15.23	13.34	-0.8	14.43
thank	Eng	O	53.77	16.35	-0.8	52.970000000000006
u	Eng	O	15.23	13.34	-0.8	14.43
🥺	Punct	O	N/A	N/A	N/A	N/A
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O/ORG	33.66	10.74	-0.8	32.86
so	Eng	O/ORG	43.57	28.06	-0.8	42.77
sick	Eng	O/ORG	36.05	14.71	-0.8	35.25
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
my	Eng	O/ORG	41.2	20.91	-0.8	40.400000000000006
other	Eng	O/ORG	57.25	23.13	-0.8	56.45
Mex	Eng	O/ORG	14.64	15.98	-0.8	13.84
friends	Eng	O/ORG	55.7	24.45	-0.8	54.900000000000006
saying	Eng	O/ORG	60.24	14.64	-0.8	59.440000000000005
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O/ORG	33.66	10.74	-0.8	32.86
not	Eng	O/ORG	48.64	20.26	-0.8	47.84
Mex	Eng	ORGANIZATION/ORG	14.64	15.98	-0.8	13.84
cause	Eng	O/ORG	54.88	34.08	-0.8	54.080000000000005
Im	Eng	O/ORG	20.85	11.84	-0.8	20.05
light	Eng	O/ORG	50.69	15.36	-0.8	49.89
skinned	Eng	O/ORG	33.29	7.28	-0.8	32.49
.	Punct	O	N/A	N/A	N/A	N/A
Bro	Spn	PERSON/O	22.33	29.28	-2.38	26.900000000000002
my	Eng	O	41.2	20.91	-2.38	38.82
mama	Spn	O	25.59	37.65	-2.38	35.269999999999996
was	Eng	O	51.72	16.52	-2.38	49.339999999999996
born	Eng	O/ORG	34.63	15.47	-0.8	33.830000000000005
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
Mexico	Spn	LOCATION/ORG	26.17	41.73	-2.38	39.349999999999994
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
