Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
um	Eng	O	43.93	12.71	-0.8	43.13
your	Eng	O	56.33	24.2	-0.8	55.53
spanish	Eng	O	39.06	8.16	-0.8	38.260000000000005
is	Eng	O	44.66	21.08	-0.8	43.86
different	Eng	O	72.44	17.22	-0.8	71.64
from	Eng	O	48.14	12.52	-0.8	47.34
mine	Eng	O	44.53	36.03	-0.8	43.730000000000004
how	Eng	O	45.28	13.44	-0.8	44.480000000000004
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
say	Eng	O/ORG	43.93	22.05	-0.8	43.13
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
is	Eng	O	44.66	21.08	-0.8	43.86
tengo	Spn	O	26.78	53.42	-2.38	51.04
berguenza	Spn	O	7.08	23.32	-1.01	22.31
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
