Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Bruh	Eng	PERSON/O	24.79	11.39	-0.8	23.99
the	Eng	O	60.83	27.05	-0.8	60.03
one	Eng	O	49.51	25.47	-0.8	48.71
recording	Eng	O	60.03	29.92	-0.8	59.230000000000004
also	Eng	O	46.43	25.86	-0.8	45.63
sounds	Eng	O	53.87	15.87	-0.8	53.07
no	Spn	O	39.04	44.89	-2.38	42.51
sabo	Spn	O	16.37	33.68	-1.01	32.67
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
