Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
got	Eng	O/ORG	48.21	15.31	-0.8	47.410000000000004
that	Eng	O/ORG	68.72	14.42	-0.8	67.92
same	Eng	O/ORG	49.13	34.36	-0.8	48.330000000000005
ball	Eng	O/ORG	43.08	23.42	-0.8	42.28
bro	Spn	O/ORG	22.33	29.28	-2.38	26.900000000000002
it	Eng	O/ORG	50.11	11.76	-2.38	47.73
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
Modelo	Spn	PERSON/LUG	24.99	43.17	-2.38	40.79
time	Eng	O	53.99	32.6	-2.38	51.61
foo	Eng	O	27.16	14.02	-0.8	26.36
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
