Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
mom	Eng	O	34.1	16.88	-0.8	33.300000000000004
always	Eng	O	58.03	12.99	-0.8	57.230000000000004
chose	Eng	O	45.41	27.05	-0.8	44.61
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
cut	Eng	O/ORG	37.2	13.61	-0.8	36.400000000000006
so	Eng	O/ORG	43.57	28.06	-0.8	42.77
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
got	Eng	O/ORG	48.21	15.31	-0.8	47.410000000000004
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
buz	Spn	O/ORG	9.92	13.46	-2.38	11.080000000000002
cut	Eng	O/ORG	37.2	13.61	-2.38	34.82
all	Eng	O/ORG	47.74	25.64	-0.8	46.940000000000005
the	Eng	O	60.83	27.05	-0.8	60.03
time	Eng	O	53.99	32.6	-0.8	53.190000000000005
😭	Punct	O	N/A	N/A	N/A	N/A
😭	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
