Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
no	Spn	O	39.04	44.89	-2.38	42.51
voy	Spn	O	16.9	40.7	-1.01	39.690000000000005
con	Spn	O	33.09	47.17	-1.01	46.160000000000004
tú	Spn	O	-1.29	33.59	-1.01	32.580000000000005
bye	Eng	O	41.31	19.03	-2.38	38.93
🥰	Punct	O	N/A	N/A	N/A	N/A
🥰	Punct	O	N/A	N/A	N/A	N/A
🥰	Punct	O	N/A	N/A	N/A	N/A
🥰	Punct	O	N/A	N/A	N/A	N/A
weeey	Eng	O	28.76	5.64	-0.8	27.96
que	Spn	O	26.46	56.13	-2.38	53.75
tiernoo	Spn	O	23.76	29.66	-1.01	28.65
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
