Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
60	Num	O	N/A	N/A	N/A	N/A
is	Eng	O	44.66	21.08	-0.8	43.86
Sesenta	Spn	O	23.61	47.64	-2.38	45.26
(	Punct	O	N/A	N/A	N/A	N/A
think	Eng	O	65.69	9.38	-2.38	63.309999999999995
of	Eng	O	45.37	12.91	-0.8	44.57
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
for	Eng	O	47.94	28.79	-0.8	47.14
six	Eng	O	33.41	11.09	-0.8	32.61
)	Punct	O	N/A	N/A	N/A	N/A
70	Num	O	N/A	N/A	N/A	N/A
is	Eng	O	44.66	21.08	-0.8	43.86
setenta	Spn	O	21.3	44.5	-2.38	42.12
with	Eng	O	54.27	4.16	-2.38	51.89
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
