Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
no	Spn	O	39.04	44.89	-2.38	42.51
les	Spn	O	34.52	42.49	-1.01	41.480000000000004
pasa	Spn	O	20.38	47.74	-1.01	46.730000000000004
que	Spn	O	26.46	56.13	-1.01	55.120000000000005
✨	Punct	O	N/A	N/A	N/A	N/A
no	Spn	O	39.04	44.89	-1.01	43.88
manches	Spn	O	38.64	46.42	-1.01	45.410000000000004
chama	Spn	O	26.39	38.28	-1.01	37.27
✨	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
