Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
not	Eng	O	48.64	20.26	-0.8	47.84
me	Eng	O	41.15	43.0	-0.8	40.35
looking	Eng	O	64.13	19.06	-0.8	63.33
in	Eng	O	45.41	25.29	-0.8	44.61
the	Eng	O	60.83	27.05	-0.8	60.03
comments	Eng	O	56.24	21.71	-0.8	55.440000000000005
for	Eng	O	47.94	28.79	-0.8	47.14
the	Eng	O	60.83	27.05	-0.8	60.03
answer	Eng	O	48.25	21.47	-0.8	47.45
🤣	Punct	O	N/A	N/A	N/A	N/A
🤣	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
