Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Bro	Spn	PERSON/ORG	22.33	29.28	-2.38	26.900000000000002
got	Eng	O/ORG	48.21	15.31	-2.38	45.83
me	Eng	O/ORG	41.15	43.0	-0.8	40.35
worried	Eng	O/ORG	54.33	3.9	-0.8	53.53
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
was	Eng	O/ORG	51.72	16.52	-0.8	50.92
turning	Eng	O/ORG	55.38	21.56	-0.8	54.580000000000005
into	Eng	O/ORG	51.19	37.94	-0.8	50.39
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
no	Spn	O	39.04	44.89	-2.38	42.51
sabo	Spn	O	16.37	33.68	-1.01	32.67
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
