Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
por	Spn	O	25.21	47.08	-2.38	44.699999999999996
que	Spn	O	26.46	56.13	-1.01	55.120000000000005
me	Spn	O	41.15	43.0	-1.01	41.99
aparece	Spn	O	27.94	50.71	-1.01	49.7
esto	Spn	O	21.84	52.73	-1.01	51.72
cuando	Spn	O	20.56	60.78	-1.01	59.77
ya	Spn	O	14.29	38.05	-1.01	37.04
terminaron	Spn	O	38.77	55.05	-1.01	54.04
:	Punct	O	N/A	N/A	N/A	N/A
(	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
