Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
"	Punct	O	N/A	N/A	N/A	N/A
me	Eng	O	41.15	43.0	-0.8	40.35
with	Eng	O	54.27	4.16	-0.8	53.470000000000006
"	Punct	O	N/A	N/A	N/A	N/A
"	Punct	O	N/A	N/A	N/A	N/A
specific	Eng	O	42.87	2.66	-0.8	42.07
"	Punct	O	N/A	N/A	N/A	N/A
"	Punct	O	N/A	N/A	N/A	N/A
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
'	Punct	O	N/A	N/A	N/A	N/A
d	Eng	O/ORG	31.16	18.31	-0.8	30.36
say	Eng	O/ORG	43.93	22.05	-0.8	43.13
"	Punct	O	N/A	N/A	N/A	N/A
"	Punct	O	N/A	N/A	N/A	N/A
pacific	Eng	O	31.16	14.38	-0.8	30.36
"	Punct	O	N/A	N/A	N/A	N/A
"	Punct	O	N/A	N/A	N/A	N/A
with	Eng	O	54.27	4.16	-0.8	53.470000000000006
an	Eng	O	41.88	24.48	-0.8	41.080000000000005
"	Punct	O	N/A	N/A	N/A	N/A
"	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
"	Punct	O	N/A	N/A	N/A	N/A
"	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
"	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
