Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Why	Eng	O	41.66	5.84	-0.8	40.86
would	Eng	O	61.19	3.84	-0.8	60.39
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
speak	Eng	O	38.44	9.07	-0.8	37.64
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
her	Eng	O	46.52	29.04	-0.8	45.720000000000006
in	Eng	O	45.41	25.29	-0.8	44.61
english	Eng	O	35.81	18.35	-0.8	35.010000000000005
?	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
