Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
though	Eng	O	64.91	8.23	-0.8	64.11
this	Eng	O	59.86	22.07	-0.8	59.06
was	Eng	O	51.72	16.52	-0.8	50.92
going	Eng	O	62.31	13.65	-0.8	61.510000000000005
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
be	Eng	O	42.62	20.92	-0.8	41.82
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
home	Eng	O	50.87	37.23	-0.8	50.07
invasion	Eng	O	56.02	27.11	-0.8	55.220000000000006
story	Eng	O	46.51	16.3	-0.8	45.71
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
