Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
100	Num	O	N/A	N/A	N/A	N/A
%	Punct	O	N/A	N/A	N/A	N/A
!	Punct	O	N/A	N/A	N/A	N/A
!	Punct	O	N/A	N/A	N/A	N/A
!	Punct	O	N/A	N/A	N/A	N/A
pero	Spn	O	24.95	52.4	-2.38	50.019999999999996
ignora	Spn	O	20.72	37.53	-1.01	36.52
a	Spn	O	39.06	38.09	-1.01	37.080000000000005
esa	Spn	O	13.84	44.15	-1.01	43.14
gente	Spn	O	26.04	49.95	-1.01	48.940000000000005
bro	Spn	O	22.33	29.28	-1.01	28.27
.	Punct	O	N/A	N/A	N/A	N/A
keep	Eng	O	39.2	-2.65	-2.38	36.82
doing	Eng	O	59.0	17.15	-0.8	58.2
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
!	Punct	O	N/A	N/A	N/A	N/A
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
love	Eng	O	45.41	24.46	-0.8	44.61
seeing	Eng	O	55.53	14.43	-0.8	54.730000000000004
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
connect	Eng	O	43.05	14.46	-0.8	42.25
with	Eng	O	54.27	4.16	-0.8	53.470000000000006
your	Eng	O	56.33	24.2	-0.8	55.53
roots	Eng	O	35.88	16.26	-0.8	35.080000000000005
through	Eng	O	66.36	6.77	-0.8	65.56
language	Eng	O	47.03	20.35	-0.8	46.230000000000004
.	Punct	O	N/A	N/A	N/A	N/A
it	Eng	O	50.11	11.76	-0.8	49.31
'	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
how	Eng	O/ORG	45.28	13.44	-0.8	44.480000000000004
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
learned	Eng	O/ORG	53.05	14.4	-0.8	52.25
too	Eng	O	46.65	16.45	-0.8	45.85
👌	Punct	O	N/A	N/A	N/A	N/A
🏾	Punct	O	N/A	N/A	N/A	N/A
🙌	Punct	O	N/A	N/A	N/A	N/A
🏾	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
